Repository,Release ID,Tag Name,Release Name,Published At,Created At,Author Username,Is Draft,Is Prerelease,Description,Release URL,Is Weekday,Year,Month,Week,Day of Week
stackflow,139093502,@stackflow/plugin-history-sync@1.3.18,@stackflow/plugin-history-sync@1.3.18,2024-01-30T10:12:49Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/react@1.1.7
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.3.18,true,2024,2024-01,2024-W5,2
stackflow,139093496,@stackflow/plugin-google-analytics-4@1.1.9,@stackflow/plugin-google-analytics-4@1.1.9,2024-01-30T10:12:47Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/react@1.1.7
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.9,true,2024,2024-01,2024-W5,2
stackflow,139093486,@stackflow/plugin-devtools@0.1.8,@stackflow/plugin-devtools@0.1.8,2024-01-30T10:12:43Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-devtools%400.1.8,true,2024,2024-01,2024-W5,2
stackflow,139093482,@stackflow/plugin-basic-ui@1.5.2,@stackflow/plugin-basic-ui@1.5.2,2024-01-30T10:12:40Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/react@1.1.7
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.5.2,true,2024,2024-01,2024-W5,2
stackflow,139093473,@stackflow/link@1.3.16,@stackflow/link@1.3.16,2024-01-30T10:12:37Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/plugin-history-sync@1.3.18
    -   @stackflow/plugin-preload@1.2.15
    -   @stackflow/react@1.1.7
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.3.16,true,2024,2024-01,2024-W5,2
stackflow,139093452,@stackflow/core@1.0.10,@stackflow/core@1.0.10,2024-01-30T10:12:31Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   a32a7e09: fix(core)!: delegate overrideInitialEvents to makeCoreStore
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.0.10,true,2024,2024-01,2024-W5,2
stackflow,139093459,@stackflow/compat-await-push@1.1.7,@stackflow/compat-await-push@1.1.7,2024-01-30T10:12:34Z,2024-01-30T10:12:30Z,github-actions[bot],false,false,"### Patch Changes

-   a32a7e09: chore: bump patch version
-   Updated dependencies [a32a7e09]
-   Updated dependencies [a32a7e09]
    -   @stackflow/react@1.1.7
    -   @stackflow/core@1.0.10
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.7,true,2024,2024-01,2024-W5,2
stackflow,138043205,@stackflow/plugin-history-sync@1.3.17,@stackflow/plugin-history-sync@1.3.17,2024-01-22T20:16:04Z,2024-01-22T20:16:03Z,github-actions[bot],false,false,"### Patch Changes

-   99c34fa4: fix(plugin-history-sync): request history tick on init
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.3.17,true,2024,2024-01,2024-W4,2
stackflow,137916641,@stackflow/plugin-history-sync@1.3.16,@stackflow/plugin-history-sync@1.3.16,2024-01-22T03:48:20Z,2024-01-22T03:48:19Z,github-actions[bot],false,false,"### Patch Changes

-   45cf3f4d: fix(plugin-history-sync)!: reduce loop count for parsing state
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.3.16,true,2024,2024-01,2024-W4,1
stackflow,137233814,@stackflow/plugin-history-sync@1.3.15,@stackflow/plugin-history-sync@1.3.15,2024-01-16T14:41:55Z,2024-01-16T14:41:54Z,github-actions[bot],false,false,"### Patch Changes

-   f3b2d720: fix(plugin-history-sync): fix history queue on init
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.3.15,true,2024,2024-01,2024-W3,2
stackflow,137183048,@stackflow/plugin-basic-ui@1.5.1,@stackflow/plugin-basic-ui@1.5.1,2024-01-16T09:26:15Z,2024-01-16T09:26:14Z,github-actions[bot],false,false,"### Patch Changes

-   d4e86c55: fix hydration mismatch warning in server-side rendering
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.5.1,true,2024,2024-01,2024-W3,2
stackflow,134907488,@stackflow/react@1.1.6,@stackflow/react@1.1.6,2023-12-22T13:49:13Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.1.6,true,2023,2023-12,2023-W51,5
stackflow,134907482,@stackflow/plugin-stack-depth-change@1.1.0,@stackflow/plugin-stack-depth-change@1.1.0,2023-12-22T13:49:10Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Minor Changes

-   a2ecfaf4: feat(plugin-stack-depth-change): invoke callback only when depth level has changed

### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-stack-depth-change%401.1.0,true,2023,2023-12,2023-W51,5
stackflow,134907474,@stackflow/plugin-renderer-web@1.1.6,@stackflow/plugin-renderer-web@1.1.6,2023-12-22T13:49:04Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.6,true,2023,2023-12,2023-W51,5
stackflow,134907467,@stackflow/plugin-renderer-basic@1.1.6,@stackflow/plugin-renderer-basic@1.1.6,2023-12-22T13:49:01Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.6,true,2023,2023-12,2023-W51,5
stackflow,134907461,@stackflow/plugin-preload@1.2.14,@stackflow/plugin-preload@1.2.14,2023-12-22T13:48:58Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/plugin-history-sync@1.3.14
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.2.14,true,2023,2023-12,2023-W51,5
stackflow,134907477,@stackflow/plugin-map-initial-activity@1.0.4,@stackflow/plugin-map-initial-activity@1.0.4,2023-12-22T13:49:07Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.4,true,2023,2023-12,2023-W51,5
stackflow,134907456,@stackflow/plugin-history-sync@1.3.14,@stackflow/plugin-history-sync@1.3.14,2023-12-22T13:48:55Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.3.14,true,2023,2023-12,2023-W51,5
stackflow,134907454,@stackflow/plugin-google-analytics-4@1.1.8,@stackflow/plugin-google-analytics-4@1.1.8,2023-12-22T13:48:52Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.8,true,2023,2023-12,2023-W51,5
stackflow,134907445,@stackflow/plugin-devtools@0.1.7,@stackflow/plugin-devtools@0.1.7,2023-12-22T13:48:49Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-devtools%400.1.7,true,2023,2023-12,2023-W51,5
stackflow,134907437,@stackflow/plugin-basic-ui@1.4.2,@stackflow/plugin-basic-ui@1.4.2,2023-12-22T13:48:43Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.4.2,true,2023,2023-12,2023-W51,5
stackflow,134907440,@stackflow/link@1.3.15,@stackflow/link@1.3.15,2023-12-22T13:48:46Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/plugin-history-sync@1.3.14
    -   @stackflow/plugin-preload@1.2.14
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.3.15,true,2023,2023-12,2023-W51,5
stackflow,134907500,@stackflow/eslint-config@1.0.2,@stackflow/eslint-config@1.0.2,2023-12-22T13:49:19Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/eslint-config%401.0.2,true,2023,2023-12,2023-W51,5
stackflow,134907493,@stackflow/esbuild-config@1.0.1,@stackflow/esbuild-config@1.0.1,2023-12-22T13:49:16Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/esbuild-config%401.0.1,true,2023,2023-12,2023-W51,5
stackflow,134907424,@stackflow/core@1.0.9,@stackflow/core@1.0.9,2023-12-22T13:48:37Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.0.9,true,2023,2023-12,2023-W51,5
stackflow,134907432,@stackflow/compat-await-push@1.1.6,@stackflow/compat-await-push@1.1.6,2023-12-22T13:48:40Z,2023-12-22T13:48:35Z,github-actions[bot],false,false,"### Patch Changes

-   e4c49cdc: chore: apply new release system
-   Updated dependencies [e4c49cdc]
    -   @stackflow/core@1.0.9
    -   @stackflow/react@1.1.6
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.6,true,2023,2023-12,2023-W51,5
stackflow,132224948,@stackflow/plugin-basic-ui@1.4.1,@stackflow/plugin-basic-ui@1.4.1,2023-12-01T04:16:25Z,2023-12-01T04:16:24Z,github-actions[bot],false,false,"### Patch Changes

-   7dca11ee: feat(plugin-basic-ui): update IconBack component (#423)
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.4.1,true,2023,2023-12,2023-W48,5
seed-design,222380899,@seed-design/webpack-plugin@0.0.30,@seed-design/webpack-plugin@0.0.30,2025-06-02T10:01:52Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [285cb9b]
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380970,@seed-design/vite-plugin@0.0.30,@seed-design/vite-plugin@0.0.30,2025-06-02T10:02:10Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [285cb9b]
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380892,@seed-design/stackflow@0.0.30,@seed-design/stackflow@0.0.30,2025-06-02T10:01:49Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [285cb9b]
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380873,@seed-design/rsbuild-plugin@0.0.30,@seed-design/rsbuild-plugin@0.0.30,2025-06-02T10:01:46Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [285cb9b]
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380933,@seed-design/react@0.0.30,@seed-design/react@0.0.30,2025-06-02T10:02:01Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   4610b5b: PullToRefresh에 disabled prop을 추가합니다.

-   739b6bf: Tabs.Indicator의 width가 첫 렌더링 시 0으로 설정되는 문제를 수정합니다.

    Tabs의 불필요한 리렌더링을 줄입니다.

-   285cb9b: - `ContextualFloatingButton`과 `FloatingActionButton` 컴포넌트를 제공합니다.
    -   기존의 `Fab` 및 `ExtendedFab`를 deprecate합니다.
    -   Floating 요소들의 위치를 편리하게 제어하도록 `Float` 유틸리티 컴포넌트를 제공합니다.

-   Updated dependencies [4610b5b]

-   Updated dependencies [739b6bf]

-   Updated dependencies [285cb9b]
    -   @seed-design/react-pull-to-refresh@0.0.6
    -   @seed-design/react-tabs@0.0.7
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380957,@seed-design/react-tabs@0.0.7,@seed-design/react-tabs@0.0.7,2025-06-02T10:02:07Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   739b6bf: Tabs.Indicator의 width가 첫 렌더링 시 0으로 설정되는 문제를 수정합니다.

    Tabs의 불필요한 리렌더링을 줄입니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.7,true,2025,2025-06,2025-W23,1
seed-design,222380923,@seed-design/react-pull-to-refresh@0.0.6,@seed-design/react-pull-to-refresh@0.0.6,2025-06-02T10:01:58Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   4610b5b: PullToRefresh에 disabled prop을 추가합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.6,true,2025,2025-06,2025-W23,1
seed-design,222380863,@seed-design/mcp@0.0.30,@seed-design/mcp@0.0.30,2025-06-02T10:01:43Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   @seed-design/figma@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380913,@seed-design/figma@0.0.30,@seed-design/figma@0.0.30,2025-06-02T10:01:55Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [285cb9b]
    -   @seed-design/css@0.0.30
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222380944,@seed-design/css@0.0.30,@seed-design/css@0.0.30,2025-06-02T10:02:04Z,2025-06-02T10:01:42Z,github-actions[bot],false,false,"### Patch Changes

-   285cb9b: - `ContextualFloatingButton`과 `FloatingActionButton` 컴포넌트를 제공합니다.
    -   기존의 `Fab` 및 `ExtendedFab`를 deprecate합니다.
    -   Floating 요소들의 위치를 편리하게 제어하도록 `Float` 유틸리티 컴포넌트를 제공합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.30,true,2025,2025-06,2025-W23,1
seed-design,222071806,@seed-design/webpack-plugin@0.0.29,@seed-design/webpack-plugin@0.0.29,2025-05-30T12:58:30Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [116ee2c]
    -   @seed-design/css@0.0.29
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071761,@seed-design/vite-plugin@0.0.29,@seed-design/vite-plugin@0.0.29,2025-05-30T12:58:21Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [116ee2c]
    -   @seed-design/css@0.0.29
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071673,@seed-design/stackflow@0.0.29,@seed-design/stackflow@0.0.29,2025-05-30T12:58:03Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   29ec9f0: `reactSlot.createSlot is not a function` 오류가 발생하지 않도록, radix-ui/react-slot 버전을 1.2.3으로 수정합니다.
-   Updated dependencies [116ee2c]
-   Updated dependencies [29ec9f0]
    -   @seed-design/css@0.0.29
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071798,@seed-design/rsbuild-plugin@0.0.29,@seed-design/rsbuild-plugin@0.0.29,2025-05-30T12:58:27Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [116ee2c]
    -   @seed-design/css@0.0.29
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071568,@seed-design/react@0.0.29,@seed-design/react@0.0.29,2025-05-30T12:57:36Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   29ec9f0: `reactSlot.createSlot is not a function` 오류가 발생하지 않도록, radix-ui/react-slot 버전을 1.2.3으로 수정합니다.
-   Updated dependencies [116ee2c]
-   Updated dependencies [29ec9f0]
    -   @seed-design/css@0.0.29
    -   @seed-design/react-primitive@0.0.3
    -   @seed-design/react-avatar@0.0.4
    -   @seed-design/react-checkbox@0.0.4
    -   @seed-design/react-dialog@0.0.5
    -   @seed-design/react-popover@0.0.7
    -   @seed-design/react-progress@0.0.4
    -   @seed-design/react-pull-to-refresh@0.0.5
    -   @seed-design/react-radio-group@0.0.4
    -   @seed-design/react-segmented-control@0.0.5
    -   @seed-design/react-snackbar@0.0.5
    -   @seed-design/react-switch@0.0.4
    -   @seed-design/react-tabs@0.0.6
    -   @seed-design/react-text-field@0.0.4
    -   @seed-design/react-toggle@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071707,@seed-design/react-toggle@0.0.4,@seed-design/react-toggle@0.0.4,2025-05-30T12:58:09Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071742,@seed-design/react-text-field@0.0.4,@seed-design/react-text-field@0.0.4,2025-05-30T12:58:15Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071753,@seed-design/react-tabs@0.0.6,@seed-design/react-tabs@0.0.6,2025-05-30T12:58:18Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.6,true,2025,2025-05,2025-W22,5
seed-design,222071698,@seed-design/react-switch@0.0.4,@seed-design/react-switch@0.0.4,2025-05-30T12:58:06Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071610,@seed-design/react-snackbar@0.0.5,@seed-design/react-snackbar@0.0.5,2025-05-30T12:57:51Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.5,true,2025,2025-05,2025-W22,5
seed-design,222071588,@seed-design/react-segmented-control@0.0.5,@seed-design/react-segmented-control@0.0.5,2025-05-30T12:57:42Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.5,true,2025,2025-05,2025-W22,5
seed-design,222071784,@seed-design/react-radio-group@0.0.4,@seed-design/react-radio-group@0.0.4,2025-05-30T12:58:24Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071717,@seed-design/react-pull-to-refresh@0.0.5,@seed-design/react-pull-to-refresh@0.0.5,2025-05-30T12:58:12Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.5,true,2025,2025-05,2025-W22,5
seed-design,222071649,@seed-design/react-progress@0.0.4,@seed-design/react-progress@0.0.4,2025-05-30T12:57:57Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071593,@seed-design/react-primitive@0.0.3,@seed-design/react-primitive@0.0.3,2025-05-30T12:57:45Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   29ec9f0: `reactSlot.createSlot is not a function` 오류가 발생하지 않도록, radix-ui/react-slot 버전을 1.2.3으로 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.3,true,2025,2025-05,2025-W22,5
seed-design,222071600,@seed-design/react-popover@0.0.7,@seed-design/react-popover@0.0.7,2025-05-30T12:57:48Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.7,true,2025,2025-05,2025-W22,5
seed-design,222071580,@seed-design/react-dialog@0.0.5,@seed-design/react-dialog@0.0.5,2025-05-30T12:57:39Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.5,true,2025,2025-05,2025-W22,5
seed-design,222071561,@seed-design/react-checkbox@0.0.4,@seed-design/react-checkbox@0.0.4,2025-05-30T12:57:33Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071536,@seed-design/react-avatar@0.0.4,@seed-design/react-avatar@0.0.4,2025-05-30T12:57:28Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [29ec9f0]
    -   @seed-design/react-primitive@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.4,true,2025,2025-05,2025-W22,5
seed-design,222071620,@seed-design/mcp@0.0.29,@seed-design/mcp@0.0.29,2025-05-30T12:57:54Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   @seed-design/figma@0.0.29
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071657,@seed-design/figma@0.0.29,@seed-design/figma@0.0.29,2025-05-30T12:58:00Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [116ee2c]
    -   @seed-design/css@0.0.29
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,222071550,@seed-design/css@0.0.29,@seed-design/css@0.0.29,2025-05-30T12:57:30Z,2025-05-30T12:57:26Z,github-actions[bot],false,false,"### Patch Changes

-   116ee2c: ActionButton의 min-width variable 기본값을 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.29,true,2025,2025-05,2025-W22,5
seed-design,221797888,@seed-design/webpack-plugin@0.0.28,@seed-design/webpack-plugin@0.0.28,2025-05-29T10:43:30Z,2025-05-29T10:43:11Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [5337e14]
    -   @seed-design/css@0.0.28
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.28,true,2025,2025-05,2025-W22,4
seed-design,221722515,@seed-design/webpack-plugin@0.0.27,@seed-design/webpack-plugin@0.0.27,2025-05-29T04:12:14Z,2025-05-29T04:11:34Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [9d85c16]
-   Updated dependencies [d951317]
-   Updated dependencies [b3f964d]
    -   @seed-design/css@0.0.27
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.27,true,2025,2025-05,2025-W22,4
seed-design,221797868,@seed-design/vite-plugin@0.0.28,@seed-design/vite-plugin@0.0.28,2025-05-29T10:43:24Z,2025-05-29T10:43:11Z,github-actions[bot],false,false,"### Patch Changes

-   Updated dependencies [5337e14]
    -   @seed-design/css@0.0.28
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.28,true,2025,2025-05,2025-W22,4
